ID	Phylum	Class
S002408569	Actinobacteria	Actinobacteria
S003312137	Actinobacteria	Actinobacteria
S003300444	Actinobacteria	Actinobacteria
S004474189	Actinobacteria	Actinobacteria
S000941994	Actinobacteria	Actinobacteria
S003721736	Actinobacteria	Actinobacteria
S003752720	Actinobacteria	Actinobacteria
S004078346	Actinobacteria	Actinobacteria
S003748567	Actinobacteria	Actinobacteria
S003748569	Actinobacteria	Actinobacteria
S000000028	Actinobacteria	Actinobacteria
S000001703	Actinobacteria	Actinobacteria
S000381735	Actinobacteria	Actinobacteria
S000411023	Actinobacteria	Actinobacteria
S000533392	Actinobacteria	Actinobacteria
S000616989	Actinobacteria	Actinobacteria
S000620669	Actinobacteria	Actinobacteria
S000640016	Actinobacteria	Actinobacteria
S000650693	Actinobacteria	Actinobacteria
S000653686	Actinobacteria	Actinobacteria
S000701866	Actinobacteria	Actinobacteria
S000721904	Actinobacteria	Actinobacteria
S000768950	Actinobacteria	Actinobacteria
S000776407	Actinobacteria	Actinobacteria
S000805805	Actinobacteria	Actinobacteria
S000805814	Actinobacteria	Actinobacteria
S000842770	Actinobacteria	Actinobacteria
S000926332	Actinobacteria	Actinobacteria
S000967709	Actinobacteria	Actinobacteria
S000981712	Actinobacteria	Actinobacteria
S000994735	Actinobacteria	Actinobacteria
S000996289	Actinobacteria	Actinobacteria
S000996464	Actinobacteria	Actinobacteria
S001014960	Actinobacteria	Actinobacteria
S001045508	Actinobacteria	Actinobacteria
S001045510	Actinobacteria	Actinobacteria
S001045516	Actinobacteria	Actinobacteria
S001047640	Actinobacteria	Actinobacteria
S001095824	Actinobacteria	Actinobacteria
S001095863	Actinobacteria	Actinobacteria
S001097918	Actinobacteria	Actinobacteria
S001169444	Actinobacteria	Actinobacteria
S001169415	Actinobacteria	Actinobacteria
S001188669	Actinobacteria	Actinobacteria
S001198430	Actinobacteria	Actinobacteria
S001264453	Actinobacteria	Actinobacteria
S001263893	Actinobacteria	Actinobacteria
S001291544	Actinobacteria	Actinobacteria
S001291569	Actinobacteria	Actinobacteria
S001292746	Actinobacteria	Actinobacteria
S001352233	Actinobacteria	Actinobacteria
S001416772	Actinobacteria	Actinobacteria
S001417385	Actinobacteria	Actinobacteria
S001574156	Actinobacteria	Actinobacteria
S001574151	Actinobacteria	Actinobacteria
S001572647	Actinobacteria	Actinobacteria
S001575607	Actinobacteria	Actinobacteria
S001576791	Actinobacteria	Actinobacteria
S001589658	Actinobacteria	Actinobacteria
S002233791	Actinobacteria	Actinobacteria
S002235363	Actinobacteria	Actinobacteria
S002351889	Actinobacteria	Actinobacteria
S002353368	Actinobacteria	Actinobacteria
S002353385	Actinobacteria	Actinobacteria
S002409032	Actinobacteria	Actinobacteria
S002409883	Actinobacteria	Actinobacteria
S002409869	Actinobacteria	Actinobacteria
S002409862	Actinobacteria	Actinobacteria
S002443402	Actinobacteria	Actinobacteria
S002445962	Actinobacteria	Actinobacteria
S002447863	Actinobacteria	Actinobacteria
S002448022	Actinobacteria	Actinobacteria
S002448843	Actinobacteria	Actinobacteria
S002448834	Actinobacteria	Actinobacteria
S002448869	Actinobacteria	Actinobacteria
S002907535	Actinobacteria	Actinobacteria
S002910913	Actinobacteria	Actinobacteria
S002912156	Actinobacteria	Actinobacteria
S002914015	Actinobacteria	Actinobacteria
S002914931	Actinobacteria	Actinobacteria
S002914939	Actinobacteria	Actinobacteria
S002915120	Actinobacteria	Actinobacteria
S002957027	Actinobacteria	Actinobacteria
S002959357	Actinobacteria	Actinobacteria
S002964001	Actinobacteria	Actinobacteria
S002964882	Actinobacteria	Actinobacteria
S002965032	Actinobacteria	Actinobacteria
S002967138	Actinobacteria	Actinobacteria
S003258012	Actinobacteria	Actinobacteria
S003259613	Actinobacteria	Actinobacteria
S003259594	Actinobacteria	Actinobacteria
S003283226	Actinobacteria	Actinobacteria
S003281667	Actinobacteria	Actinobacteria
S003283828	Actinobacteria	Actinobacteria
S003312884	Actinobacteria	Actinobacteria
S003615566	Actinobacteria	Actinobacteria
S003619313	Actinobacteria	Actinobacteria
S003659925	Actinobacteria	Actinobacteria
S003716782	Actinobacteria	Actinobacteria
S003720292	Actinobacteria	Actinobacteria
S003720620	Actinobacteria	Actinobacteria
S003748329	Actinobacteria	Actinobacteria
S003748491	Actinobacteria	Actinobacteria
S003749151	Actinobacteria	Actinobacteria
S003753872	Actinobacteria	Actinobacteria
S003789221	Actinobacteria	Actinobacteria
S003789715	Actinobacteria	Actinobacteria
S003805410	Actinobacteria	Actinobacteria
S003808686	Actinobacteria	Actinobacteria
S003810630	Actinobacteria	Actinobacteria
S003921058	Actinobacteria	Actinobacteria
S003941988	Actinobacteria	Actinobacteria
S003941980	Actinobacteria	Actinobacteria
S004049919	Actinobacteria	Actinobacteria
S004049923	Actinobacteria	Actinobacteria
S004053514	Actinobacteria	Actinobacteria
S004075780	Actinobacteria	Actinobacteria
S004080223	Actinobacteria	Actinobacteria
S004080626	Actinobacteria	Actinobacteria
S004080665	Actinobacteria	Actinobacteria
S004081212	Actinobacteria	Actinobacteria
S004085415	Actinobacteria	Actinobacteria
S004088072	Actinobacteria	Actinobacteria
S004089345	Actinobacteria	Actinobacteria
S004089244	Actinobacteria	Actinobacteria
S004089502	Actinobacteria	Actinobacteria
S004215623	Actinobacteria	Actinobacteria
S004215205	Actinobacteria	Actinobacteria
S004217007	Actinobacteria	Actinobacteria
S004218998	Actinobacteria	Actinobacteria
S004221392	Actinobacteria	Actinobacteria
S004223645	Actinobacteria	Actinobacteria
S004222828	Actinobacteria	Actinobacteria
S004223651	Actinobacteria	Actinobacteria
S004223654	Actinobacteria	Actinobacteria
S004224621	Actinobacteria	Actinobacteria
S004230597	Actinobacteria	Actinobacteria
S004231017	Actinobacteria	Actinobacteria
S004233879	Actinobacteria	Actinobacteria
S004233593	Actinobacteria	Actinobacteria
S004252220	Actinobacteria	Actinobacteria
S004449999	Actinobacteria	Actinobacteria
S004450547	Actinobacteria	Actinobacteria
S004453978	Actinobacteria	Actinobacteria
S004457981	Actinobacteria	Actinobacteria
S004458752	Actinobacteria	Actinobacteria
S004473539	Actinobacteria	Actinobacteria
S004475742	Actinobacteria	Actinobacteria
S004476169	Actinobacteria	Actinobacteria
S004476502	Actinobacteria	Actinobacteria
S004483845	Actinobacteria	Actinobacteria
S004484713	Actinobacteria	Actinobacteria
S004491396	Actinobacteria	Actinobacteria
S004495186	Actinobacteria	Actinobacteria
S004495585	Actinobacteria	Actinobacteria
S004504430	Actinobacteria	Actinobacteria
S004530605	Actinobacteria	Actinobacteria
S004530801	Actinobacteria	Actinobacteria
S004532484	Actinobacteria	Actinobacteria
S004536432	Actinobacteria	Actinobacteria
S001265354	Actinobacteria	Actinobacteria
S003748326	Actinobacteria	Actinobacteria
S004008691	Actinobacteria	Actinobacteria
S003747867	Actinobacteria	Actinobacteria
S002442240	Actinobacteria	Actinobacteria
S004224606	Actinobacteria	Actinobacteria
S001047506	Actinobacteria	Actinobacteria
S000358551	Actinobacteria	Actinobacteria
S002951289	Actinobacteria	Actinobacteria
S004498088	Actinobacteria	Actinobacteria
S004498517	Actinobacteria	Actinobacteria
S004498557	Actinobacteria	Actinobacteria
S004498565	Actinobacteria	Actinobacteria
S003717637	Actinobacteria	Actinobacteria
S000651175	Actinobacteria	Actinobacteria
S000824885	Actinobacteria	Actinobacteria
S003748372	Actinobacteria	Actinobacteria
S004487683	Actinobacteria	Actinobacteria
S003222789	Actinobacteria	Actinobacteria
S003638646	Actinobacteria	Actinobacteria
S000352303	Actinobacteria	Actinobacteria
S002349883	Actinobacteria	Actinobacteria
S000388534	Actinobacteria	Actinobacteria
S000533391	Actinobacteria	Actinobacteria
S000841614	Actinobacteria	Actinobacteria
S001331853	Actinobacteria	Actinobacteria
S001743607	Actinobacteria	Actinobacteria
S002038900	Actinobacteria	Actinobacteria
S002349891	Actinobacteria	Actinobacteria
S002418413	Actinobacteria	Actinobacteria
S002418452	Actinobacteria	Actinobacteria
S002444223	Actinobacteria	Actinobacteria
S003314528	Actinobacteria	Actinobacteria
S004081290	Actinobacteria	Actinobacteria
S004253501	Actinobacteria	Actinobacteria
S004499091	Actinobacteria	Actinobacteria
S004499226	Actinobacteria	Actinobacteria
S004499235	Actinobacteria	Actinobacteria
S004503975	Actinobacteria	Actinobacteria
S004499354	Actinobacteria	Actinobacteria
S000000391	Actinobacteria	Actinobacteria
S000009416	Actinobacteria	Actinobacteria
S000041025	Actinobacteria	Actinobacteria
S000261871	Actinobacteria	Actinobacteria
S000322753	Actinobacteria	Actinobacteria
S000387893	Actinobacteria	Actinobacteria
S000408810	Actinobacteria	Actinobacteria
S000438896	Actinobacteria	Actinobacteria
S000469699	Actinobacteria	Actinobacteria
S000471998	Actinobacteria	Actinobacteria
S000472959	Actinobacteria	Actinobacteria
S000483986	Actinobacteria	Actinobacteria
S000503493	Actinobacteria	Actinobacteria
S000533760	Actinobacteria	Actinobacteria
S000543963	Actinobacteria	Actinobacteria
S000544089	Actinobacteria	Actinobacteria
S000559361	Actinobacteria	Actinobacteria
S000575333	Actinobacteria	Actinobacteria
S000575336	Actinobacteria	Actinobacteria
S000594403	Actinobacteria	Actinobacteria
S000594604	Actinobacteria	Actinobacteria
S000603388	Actinobacteria	Actinobacteria
S000612602	Actinobacteria	Actinobacteria
S000613894	Actinobacteria	Actinobacteria
S000614188	Actinobacteria	Actinobacteria
S000616884	Actinobacteria	Actinobacteria
S000625362	Actinobacteria	Actinobacteria
S000647584	Actinobacteria	Actinobacteria
S000649258	Actinobacteria	Actinobacteria
S000650925	Actinobacteria	Actinobacteria
S000653840	Actinobacteria	Actinobacteria
S000690735	Actinobacteria	Actinobacteria
S000701894	Actinobacteria	Actinobacteria
S000721065	Actinobacteria	Actinobacteria
S000728132	Actinobacteria	Actinobacteria
S000750144	Actinobacteria	Actinobacteria
S000775911	Actinobacteria	Actinobacteria
S000805369	Actinobacteria	Actinobacteria
S000824558	Actinobacteria	Actinobacteria
S000842768	Actinobacteria	Actinobacteria
S000842980	Actinobacteria	Actinobacteria
S000858937	Actinobacteria	Actinobacteria
S000859021	Actinobacteria	Actinobacteria
S000925652	Actinobacteria	Actinobacteria
S000979822	Actinobacteria	Actinobacteria
S000979860	Actinobacteria	Actinobacteria
S001045425	Actinobacteria	Actinobacteria
S001094034	Actinobacteria	Actinobacteria
S001096087	Actinobacteria	Actinobacteria
S001097305	Actinobacteria	Actinobacteria
S001152158	Actinobacteria	Actinobacteria
S001198392	Actinobacteria	Actinobacteria
S001199075	Actinobacteria	Actinobacteria
S001241222	Actinobacteria	Actinobacteria
S001264984	Actinobacteria	Actinobacteria
S001292844	Actinobacteria	Actinobacteria
S001331754	Actinobacteria	Actinobacteria
S001417833	Actinobacteria	Actinobacteria
S001418707	Actinobacteria	Actinobacteria
S001549455	Actinobacteria	Actinobacteria
S001549953	Actinobacteria	Actinobacteria
S001568679	Actinobacteria	Actinobacteria
S001577949	Actinobacteria	Actinobacteria
S001599594	Actinobacteria	Actinobacteria
S001744984	Actinobacteria	Actinobacteria
S001744271	Actinobacteria	Actinobacteria
S001794298	Actinobacteria	Actinobacteria
S001795203	Actinobacteria	Actinobacteria
S001874067	Actinobacteria	Actinobacteria
S001874683	Actinobacteria	Actinobacteria
S002166306	Actinobacteria	Actinobacteria
S002193416	Actinobacteria	Actinobacteria
S002224039	Actinobacteria	Actinobacteria
S002224041	Actinobacteria	Actinobacteria
S002224058	Actinobacteria	Actinobacteria
S002225973	Actinobacteria	Actinobacteria
S002226861	Actinobacteria	Actinobacteria
S002228249	Actinobacteria	Actinobacteria
S002233533	Actinobacteria	Actinobacteria
S002236302	Actinobacteria	Actinobacteria
S002287468	Actinobacteria	Actinobacteria
S002351080	Actinobacteria	Actinobacteria
S002409457	Actinobacteria	Actinobacteria
S002418757	Actinobacteria	Actinobacteria
S002419216	Actinobacteria	Actinobacteria
S002447286	Actinobacteria	Actinobacteria
S002446813	Actinobacteria	Actinobacteria
S002448708	Actinobacteria	Actinobacteria
S002449445	Actinobacteria	Actinobacteria
S002449444	Actinobacteria	Actinobacteria
S002449642	Actinobacteria	Actinobacteria
S002907622	Actinobacteria	Actinobacteria
S002910855	Actinobacteria	Actinobacteria
S002911712	Actinobacteria	Actinobacteria
S002912690	Actinobacteria	Actinobacteria
S002912704	Actinobacteria	Actinobacteria
S002913565	Actinobacteria	Actinobacteria
S002915192	Actinobacteria	Actinobacteria
S002916798	Actinobacteria	Actinobacteria
S002949746	Actinobacteria	Actinobacteria
S002949745	Actinobacteria	Actinobacteria
S002949763	Actinobacteria	Actinobacteria
S002952937	Actinobacteria	Actinobacteria
S002957094	Actinobacteria	Actinobacteria
S002957040	Actinobacteria	Actinobacteria
S002962012	Actinobacteria	Actinobacteria
S002964389	Actinobacteria	Actinobacteria
S002966055	Actinobacteria	Actinobacteria
S002989351	Actinobacteria	Actinobacteria
S003278135	Actinobacteria	Actinobacteria
S003278898	Actinobacteria	Actinobacteria
S003289660	Actinobacteria	Actinobacteria
S003291964	Actinobacteria	Actinobacteria
S003302233	Actinobacteria	Actinobacteria
S003302575	Actinobacteria	Actinobacteria
S003313003	Actinobacteria	Actinobacteria
S003313188	Actinobacteria	Actinobacteria
S003547130	Actinobacteria	Actinobacteria
S003612134	Actinobacteria	Actinobacteria
S003611821	Actinobacteria	Actinobacteria
S003613531	Actinobacteria	Actinobacteria
S003616530	Actinobacteria	Actinobacteria
S003616959	Actinobacteria	Actinobacteria
S003618486	Actinobacteria	Actinobacteria
S003711613	Actinobacteria	Actinobacteria
S003716981	Actinobacteria	Actinobacteria
S003719986	Actinobacteria	Actinobacteria
S003722234	Actinobacteria	Actinobacteria
S003747920	Actinobacteria	Actinobacteria
S003747939	Actinobacteria	Actinobacteria
S003748101	Actinobacteria	Actinobacteria
S003748290	Actinobacteria	Actinobacteria
S003748449	Actinobacteria	Actinobacteria
S003749985	Actinobacteria	Actinobacteria
S003750935	Actinobacteria	Actinobacteria
S003750927	Actinobacteria	Actinobacteria
S003750982	Actinobacteria	Actinobacteria
S003750984	Actinobacteria	Actinobacteria
S003753204	Actinobacteria	Actinobacteria
S003753241	Actinobacteria	Actinobacteria
S003754168	Actinobacteria	Actinobacteria
S003756488	Actinobacteria	Actinobacteria
S003788351	Actinobacteria	Actinobacteria
S003788922	Actinobacteria	Actinobacteria
S003789026	Actinobacteria	Actinobacteria
S003789330	Actinobacteria	Actinobacteria
S003789610	Actinobacteria	Actinobacteria
S003805121	Actinobacteria	Actinobacteria
S003805126	Actinobacteria	Actinobacteria
S003805133	Actinobacteria	Actinobacteria
S003805204	Actinobacteria	Actinobacteria
S003805199	Actinobacteria	Actinobacteria
S003805233	Actinobacteria	Actinobacteria
S003808745	Actinobacteria	Actinobacteria
S003810816	Actinobacteria	Actinobacteria
S003922887	Actinobacteria	Actinobacteria
S003941507	Actinobacteria	Actinobacteria
S003941578	Actinobacteria	Actinobacteria
S004008694	Actinobacteria	Actinobacteria
S004043801	Actinobacteria	Actinobacteria
S004051709	Actinobacteria	Actinobacteria
S004052177	Actinobacteria	Actinobacteria
S004052802	Actinobacteria	Actinobacteria
S004055070	Actinobacteria	Actinobacteria
S004055871	Actinobacteria	Actinobacteria
S004055474	Actinobacteria	Actinobacteria
S004056184	Actinobacteria	Actinobacteria
S004056194	Actinobacteria	Actinobacteria
S004076295	Actinobacteria	Actinobacteria
S004076676	Actinobacteria	Actinobacteria
S004081957	Actinobacteria	Actinobacteria
S004083747	Actinobacteria	Actinobacteria
S004213513	Actinobacteria	Actinobacteria
S004214123	Actinobacteria	Actinobacteria
S004214243	Actinobacteria	Actinobacteria
S004218561	Actinobacteria	Actinobacteria
S004219223	Actinobacteria	Actinobacteria
S004223897	Actinobacteria	Actinobacteria
S004224814	Actinobacteria	Actinobacteria
S004225646	Actinobacteria	Actinobacteria
S004227975	Actinobacteria	Actinobacteria
S004227839	Actinobacteria	Actinobacteria
S004229989	Actinobacteria	Actinobacteria
S004232909	Actinobacteria	Actinobacteria
S004253836	Actinobacteria	Actinobacteria
S004253854	Actinobacteria	Actinobacteria
S004432106	Actinobacteria	Actinobacteria
S004446583	Actinobacteria	Actinobacteria
S004448662	Actinobacteria	Actinobacteria
S004451472	Actinobacteria	Actinobacteria
S004452325	Actinobacteria	Actinobacteria
S004452361	Actinobacteria	Actinobacteria
S004452389	Actinobacteria	Actinobacteria
S004452468	Actinobacteria	Actinobacteria
S004457254	Actinobacteria	Actinobacteria
S004457249	Actinobacteria	Actinobacteria
S004458388	Actinobacteria	Actinobacteria
S004458631	Actinobacteria	Actinobacteria
S004458717	Actinobacteria	Actinobacteria
S004458678	Actinobacteria	Actinobacteria
S004462989	Actinobacteria	Actinobacteria
S004476796	Actinobacteria	Actinobacteria
S004479159	Actinobacteria	Actinobacteria
S004480258	Actinobacteria	Actinobacteria
S004482252	Actinobacteria	Actinobacteria
S004483228	Actinobacteria	Actinobacteria
